"mel.both_baseMean","mel.both_log2FoldChange","mel.both_padj","mel.both_f.wf","mel.both_m.wf","log2FoldChange.FM"
"FBgn0026372",13.4380617461359,-1.21442678678346,8.69981690465984e-23,13.8927130306393,12.7010865144969,1.21442678678346
"FBgn0026373",6.79233277151326,-0.963640801437359,5.32702849971304e-12,7.17055443890269,6.22532760974231,0.963640801437359
"FBgn0026374",6.86805027361302,0.54332452794754,0.0245394460319197,6.54222597465164,7.01417734202132,-0.54332452794754
"FBgn0026375",9.51894449845569,-0.679824376222173,4.69967810007864e-06,9.77952217615184,9.13017047339835,0.679824376222173
"FBgn0026376",7.93718081148335,-0.299662166392171,0.0774045387954083,8.0431409273688,7.75767540323805,0.299662166392171
"FBgn0026378",7.06070120954278,-0.270110087861921,0.0652998178207045,7.18090453427747,6.89016076775148,0.270110087861921
"FBgn0026379",7.31912546419129,-0.213918174274897,0.203512457774863,7.39927861411736,7.17835860736595,0.213918174274897
"FBgn0026380",9.91935030677997,0.208086913193401,0.0718344824045557,9.79460188684347,10.0116189531405,-0.208086913193401
"FBgn0026384",1.20041158103631,3.79490582969332,0.00113678697251743,0,1.6515546007109,-3.79490582969332
"FBgn0026385",1.67789939082473,1.44261151091925,0.134040989383746,0.748746727825651,1.87926321085704,-1.44261151091925
"FBgn0026386",1.71070033683545,-1.38526118670138,0.137894059859783,1.77184198566645,0.961965325812297,1.38526118670138
"FBgn0026388",2.41275754588524,0.337192180693441,0.57741847637204,1.82541698990762,2.52885759919012,-0.337192180693441
"FBgn0026393",5.12275165081919,-0.223799728684801,0.483709800690083,5.10117322507249,4.94520657941403,0.223799728684801
"FBgn0026395",1.62668805023649,4.46636259426373,3.41124076965944e-06,0,2.28681505393145,-4.46636259426373
"FBgn0026397",1.63332882822326,1.26508985402542,0.107956153147576,0.964393781227108,1.88709424682188,-1.26508985402542
"FBgn0026398",1.55530904901902,0.506870110953656,0.568715026382577,1.15936314573012,1.54232005900134,-0.506870110953656
"FBgn0026399",1.20886764793345,0.578899575414709,0.565549580262104,0.77346424554927,1.315553950182,-0.578899575414709
"FBgn0026400",8.22156535131097,-0.225529984600866,0.106992376681767,8.29750506341694,8.10015258828526,0.225529984600866
"FBgn0026401",9.17466599951903,-0.368458087048837,0.0703089300549601,9.2675213923476,8.96531628935045,0.368458087048837
"FBgn0026402",7.11189292987461,0.0246323750892628,0.915239233143698,7.05431606885522,7.08141082157026,-0.0246323750892628
"FBgn0026403",6.73685292585392,-1.81079697504833,2.42174926460026e-10,7.27517716736832,5.46749051588619,1.81079697504833
"FBgn0026404",7.07846615624393,-0.834618296158333,2.63535010131549e-06,7.3773136506611,6.59869789732797,0.834618296158333
"FBgn0026409",12.7266048262054,0.0572901688890375,0.459868166311041,12.6907284620522,12.7532302510759,-0.0572901688890375
"FBgn0026411",6.04509246753249,1.51228245752836,8.43197360765798e-08,4.86172453426552,6.59813166618551,-1.51228245752836
"FBgn0026415",11.5788811303553,0.153493262370627,0.184050984010517,11.4787805047745,11.6503573156834,-0.153493262370627
"FBgn0026417",4.89790857721226,-1.28194578133239,3.50258971333966e-09,5.36534537855647,4.10309230962505,1.28194578133239
"FBgn0026418",10.8994481936051,-0.595772455431837,1.51297105294603e-12,11.1577365491201,10.567199952174,0.595772455431837
"FBgn0026427",9.09661981560477,-0.54310519744479,0.0137613388678241,9.22954915347882,8.79735089085357,0.54310519744479
"FBgn0026428",10.3822406321129,0.266338268135429,0.0030339595042441,10.2375792397258,10.5004626774678,-0.266338268135429
"FBgn0026430",9.34477892784872,-2.01219592622136,4.17767276350299e-83,10.0071480557342,8.01492533175715,2.01219592622136
"FBgn0026431",7.02276831165555,-0.449326097006531,0.00588105512976691,7.21257259881121,6.74937127926844,0.449326097006531
"FBgn0026432",7.14167739815275,-0.443652178808182,0.00554625607645466,7.30918022967014,6.89261338913908,0.443652178808182
"FBgn0026433",7.94591520771949,-1.52754749758646,6.87834308262351e-16,8.44320792796778,6.98514448328912,1.52754749758646
"FBgn0026438",9.61299500826008,0.954952025465229,7.17117664816313e-07,8.97382784934305,10.0033890041339,-0.954952025465229
"FBgn0026439",10.0140800811184,0.909190173217904,6.23988377392548e-05,9.37634594274253,10.3769774887121,-0.909190173217904
"FBgn0026441",8.30641378983498,0.3315834714763,0.0530521617849332,8.07215848543684,8.45800049169694,-0.3315834714763
"FBgn0026479",10.1131870559355,0.532272759501086,5.77239611565991e-08,9.81497523168111,10.3444771612268,-0.532272759501086
"FBgn0026533",9.79076779110291,-0.815705856285374,3.27041174289774e-17,10.125403886604,9.32528831423235,0.815705856285374
"FBgn0026562",10.4609405193748,-0.102112381763507,0.562997190575629,10.4612108455351,10.3992876660353,0.102112381763507
"FBgn0026563",10.7091702590936,9.40767596510429,0,2.31843815735646,11.7017030323673,-9.40767596510429
"FBgn0026565",7.99618589742667,-0.29675347257289,0.205317280478423,8.09747592939724,7.75965315745026,0.29675347257289
"FBgn0026566",8.6077131317208,-0.923352185838299,1.11187820446242e-19,8.98506984574573,8.06687018221396,0.923352185838299
"FBgn0026570",6.59647262363208,-0.535125064795735,0.0445633846485718,6.81177685062671,6.17478603822946,0.535125064795735
"FBgn0026573",8.51920714213245,-0.717577182640027,9.30047732638855e-05,8.76582581736438,8.10890715596464,0.717577182640027
"FBgn0026575",9.39439972685504,-1.51021552189697,1.09628809435036e-11,9.8371926997713,8.44812020935474,1.51021552189697
"FBgn0026576",9.46361800682815,-0.0325265545019801,0.826764752860586,9.47120055006436,9.42056189968555,0.0325265545019801
"FBgn0026577",9.48707711150196,-0.420368158238266,0.0214212709435723,9.60949515793661,9.25939526860162,0.420368158238266
"FBgn0026582",6.10608494023994,-0.475179710008903,0.00324591421492476,6.29532255077085,5.84180598358218,0.475179710008903
"FBgn0026592",8.4298076485891,1.19031078807391,1.32278495641953e-11,7.66115177262161,8.88731183884965,-1.19031078807391
"FBgn0026593",7.7136343954125,-0.100584776004172,0.574110960770611,7.74713439803527,7.62328345873591,0.100584776004172
"FBgn0026597",8.76639288442851,-0.808828941599994,7.95873898049534e-08,9.06867280209139,8.30423882132859,0.808828941599994
"FBgn0026598",7.34225886546807,-2.83017875259254,1.63077662367925e-21,7.97633241664873,5.30478937790757,2.83017875259254
"FBgn0026602",7.51057944532251,-0.0726460699813851,0.512583712591395,7.54199688180513,7.46318656732404,0.0726460699813851
"FBgn0026616",8.35084489348799,0.275528898079475,0.158611242047645,8.12996278572305,8.47529055297248,-0.275528898079475
"FBgn0026619",8.74749028416552,0.622329933722689,9.60307509640114e-10,8.39220579915743,9.01646265775516,-0.622329933722689
"FBgn0026620",10.5752894539928,0.45020913234035,4.34163693079026e-06,10.3187118882224,10.7780836084711,-0.45020913234035
"FBgn0026630",9.09206575460976,0.2745623096825,2.73128764305858e-05,8.94607214787102,9.21965002418922,-0.2745623096825
"FBgn0026634",7.84746178560744,0.12575027863348,0.396427254861287,7.75632308308052,7.89871176621402,-0.12575027863348
"FBgn0026666",8.2683642075851,0.762248890601802,5.72234082481919e-05,7.76566603700103,8.58651282884072,-0.762248890601802
"FBgn0026679",7.41520275196055,-1.13591053029748,1.69017928021787e-14,7.84694117602335,6.72470658257129,1.13591053029748
"FBgn0026702",6.88712705984076,-1.83455440696955,1.03558092426336e-30,7.4950530702757,5.69712951235278,1.83455440696955
"FBgn0026713",8.35465260716109,-0.776035002778568,1.91546370452452e-21,8.68498382132512,7.91333072224978,0.776035002778568
"FBgn0026718",8.44903581360378,0.317188045473486,0.174552348555543,8.17115504890997,8.58640178198955,-0.317188045473486
"FBgn0026721",9.01552131222466,0.233176049486789,0.0905414039976294,8.8773929343071,9.10744809552743,-0.233176049486789
"FBgn0026722",8.05173094049978,-1.30555825660189,8.32966396618515e-30,8.54069300779307,7.2558201972695,1.30555825660189
"FBgn0026737",7.11402228631564,-0.554578485804308,0.000845679238763564,7.32939861417648,6.79092439906648,0.554578485804308
"FBgn0026738",7.25347622331331,0.0808072454113428,0.578380329391711,7.19480181332409,7.27986785748418,-0.0808072454113428
"FBgn0026741",7.39303623473091,-0.654537297854811,0.0002216738490612,7.64948960293864,6.99731991497635,0.654537297854811
"FBgn0026749",7.5850103566262,-0.16223196145733,0.224302152368866,7.64880326201935,7.48687894925341,0.16223196145733
"FBgn0026751",7.1597626793725,-0.232586420916505,0.224376071568763,7.21437035977705,7.02701224405633,0.232586420916505
"FBgn0026754",1.56737360483088,0.730510505868995,0.474873776251193,0.936356723122331,1.57716003374869,-0.730510505868995
"FBgn0026755",4.85805052775614,1.28937747170017,0.00427804251899186,4.03827648833066,4.969420758195,-1.28937747170017
"FBgn0026756",2.05263909225043,-0.916251785245359,0.246001295524068,1.88410529967889,1.5685875890348,0.916251785245359
"FBgn0026760",5.61227139008014,-0.193498976808005,0.441441040862752,5.66237233962873,5.45008400654789,0.193498976808005
"FBgn0026761",9.80037375104795,0.815677243478359,2.5004054375316e-15,9.32242588198479,10.1430903989343,-0.815677243478359
"FBgn0026777",9.75520407372188,-0.570879772711576,5.21361873370718e-09,9.99717673623271,9.4391169168131,0.570879772711576
"FBgn0026787",8.49514306309134,0.571690726732897,1.47724965128221e-08,8.16213608529725,8.75034484555091,-0.571690726732897
"FBgn0026869",9.72120609725474,0.0850333191607835,0.658872928550256,9.61002906134445,9.75861933230079,-0.0850333191607835
"FBgn0026872",8.25473917721865,0.49078988619864,0.00142658785637508,7.96167823290288,8.45656998061153,-0.49078988619864
"FBgn0026873",7.080047127902,-0.628370044356805,6.35051507297351e-08,7.34440700053918,6.72690808613537,0.628370044356805
"FBgn0026876",6.66771068594638,-2.75431858625387,1.57164013196715e-23,7.33955520989473,4.70570774868977,2.75431858625387
"FBgn0026878",4.3568845036819,0.781796014894603,0.020564592507903,3.77819218824608,4.6182542446606,-0.781796014894603
"FBgn0026879",8.86107232023611,-0.886268602869062,3.47349786843587e-12,9.20613710601732,8.34908033789211,0.886268602869062
"FBgn0027052",8.01840413322459,-0.037851923844033,0.74158946580604,8.0248429186675,7.99502845308713,0.037851923844033
"FBgn0027053",8.15934903608845,-0.686921536488123,3.73165130673659e-15,8.45594344508133,7.77019808866496,0.686921536488123
"FBgn0027054",8.48881464817413,-0.539798784264919,1.02222784333827e-10,8.73075442615554,8.18540331605631,0.539798784264919
"FBgn0027055",8.20814303968289,-0.597764336453626,4.9858508943447e-08,8.45952878272576,7.87414828841446,0.597764336453626
"FBgn0027057",8.56763345454738,-0.0393793826912222,0.74158946580604,8.58413724250436,8.53037358559679,0.0393793826912222
"FBgn0027066",10.2076875754738,0.810752475292747,2.53715139034303e-20,9.74229412898151,10.5468450931946,-0.810752475292747
"FBgn0027070",8.21510152956629,-0.797861709499333,1.24377748084149e-06,8.51522014844794,7.7476033091823,0.797861709499333
"FBgn0027073",8.88723905035024,0.0890825744649478,0.467611557159979,8.8297770469819,8.91924040109635,-0.0890825744649478
"FBgn0027074",4.53231113176441,1.58553860922299,7.50519779177089e-07,3.5114825304399,5.01407543480757,-1.58553860922299
"FBgn0027079",9.13075718352206,-0.973650236027821,2.43358968486765e-22,9.53329390456263,8.54707150233823,0.973650236027821
"FBgn0027080",9.46613743079731,-0.932553213129264,1.43832788597897e-17,9.83906438323906,8.92162316937502,0.932553213129264
"FBgn0027081",10.1674141259019,-0.832676934873974,9.84024784359815e-13,10.5217934940305,9.66539003679351,0.832676934873974
"FBgn0027082",6.10855043370208,-0.725900456893273,3.36235407639576e-05,6.39718202733367,5.67333583381058,0.725900456893273
"FBgn0027083",6.39171140276108,-0.358405509837798,0.0417252172985003,6.52562608442507,6.18246164426066,0.358405509837798
"FBgn0027084",9.70992999257975,-1.92347272434612,2.48193030907106e-83,10.3617297977317,8.44206936220798,1.92347272434612
"FBgn0027085",7.47443263966714,-0.669504039477788,3.12450325002944e-06,7.75372469966788,7.07696745030066,0.669504039477788
"FBgn0027086",10.0180490999272,-1.35780464430925,7.29876495072378e-44,10.5346800080501,9.17437244453076,1.35780464430925
"FBgn0027087",8.99200801408727,-1.15347339388436,5.64289982358658e-23,9.43531531141112,8.29884589681481,1.15347339388436
"FBgn0027088",9.21929883136135,-1.27697342769912,1.87457008799461e-53,9.71518523754392,8.44088963267574,1.27697342769912
"FBgn0027090",9.26965201322823,-1.27691624187191,1.69124591178653e-55,9.76312045003166,8.49345349015797,1.27691624187191
"FBgn0027091",8.35249433420469,-1.23327037355403,2.50811661933682e-51,8.83415904539485,7.60768124515918,1.23327037355403
"FBgn0027093",8.43767722499449,-1.27136758199124,8.43003933839141e-57,8.9326305148474,7.66492254556105,1.27136758199124
"FBgn0027094",10.0568425730775,-1.28310879939912,4.24263200473132e-66,10.5562860621539,9.27258014212522,1.28310879939912
"FBgn0027095",9.10219595006694,-0.125737780710431,0.401121605745237,9.14631430118783,9.0142758553269,0.125737780710431
"FBgn0027101",8.20423673890633,-0.254562970111884,0.0575546381057484,8.30416787508887,8.05994126311564,0.254562970111884
"FBgn0027106",8.24885799283963,-0.299789670145321,0.0358191861469906,8.36865162694534,8.07444599901011,0.299789670145321
"FBgn0027107",3.64144653014956,6.9430144560283,1.8230589318024e-18,0,4.51777139711381,-6.9430144560283
"FBgn0027108",9.52843805486033,-0.447401274032966,6.92160313794954e-05,9.71603347362583,9.28204201931678,0.447401274032966
"FBgn0027109",5.76146453666122,0.378107161586833,0.0771325251891411,5.50436574398178,5.91113972169506,-0.378107161586833
"FBgn0027111",8.3874447729942,0.966743920723465,2.21420701322937e-06,7.78068777959047,8.73693320706001,-0.966743920723465
"FBgn0027259",4.73129969217641,-2.01279517049276,2.08155822724891e-10,5.28751227002815,3.42799254370669,2.01279517049276
"FBgn0027279",10.4505098688303,0.213194400367027,0.0113555847713596,10.3318915461716,10.5488007765752,-0.213194400367027
"FBgn0027280",9.75813769486536,-0.435476335834348,1.93016091164333e-06,9.95460482290043,9.51328169288839,0.435476335834348
"FBgn0027287",9.62030581945782,0.486803182184179,3.5334438055933e-08,9.34464559663182,9.84048917204929,-0.486803182184179
"FBgn0027291",12.3075893605112,-0.0165483633636602,0.927956006810547,12.2777977188979,12.2793978127547,0.0165483633636602
"FBgn0027296",7.35670881264192,-0.571711471130505,6.73767110714504e-09,7.60441701544664,7.04103766905313,0.571711471130505
"FBgn0027329",10.3780699280975,-1.90202938005637,6.08667351379377e-79,11.0259834136531,9.12525627355265,1.90202938005637
"FBgn0027330",7.76102490882266,-2.74834174295907,2.95139457921146e-55,8.51861142215905,5.81013531510818,2.74834174295907
"FBgn0027334",7.15928302987245,-1.39667883728276,2.8218245548423e-20,7.66320926176707,6.29284415365846,1.39667883728276
"FBgn0027335",9.76408936226334,0.153083502790643,0.0761460669626943,9.67704944189173,9.83494795486963,-0.153083502790643
"FBgn0027338",11.2490784927798,-0.308044066832511,3.87715373460022e-05,11.3880016487239,11.08416827716,0.308044066832511
"FBgn0027339",9.13392612518616,0.661817869657749,5.07267445781841e-06,8.71898878637427,9.42406634513091,-0.661817869657749
"FBgn0027341",9.46061169521377,0.592181421819255,0.000592481253337569,9.08572203987839,9.70688623534839,-0.592181421819255
"FBgn0027342",7.73910367159499,-1.29006894002625,2.93088220822484e-10,8.15686929505253,6.94805316764497,1.29006894002625
"FBgn0027343",6.46539058513083,0.399887958102709,0.00991456283279143,6.22788996313255,6.63484480221912,-0.399887958102709
"FBgn0027348",9.60289581030875,-0.568912072746258,0.0339945921140948,9.73956243669379,9.22898681757156,0.568912072746258
"FBgn0027356",10.5961221884253,0.420117874908619,0.00180741433459922,10.337522400162,10.7851602124391,-0.420117874908619
"FBgn0027359",8.49442646981761,-0.160295569775382,0.254412545478549,8.55365053879446,8.39485652335649,0.160295569775382
"FBgn0027363",8.94269540669397,0.355074121770908,8.39793592603645e-06,8.74729481341877,9.1064539044906,-0.355074121770908
"FBgn0027364",6.02928421116712,-4.20204947375637,1.20591518464838e-59,6.91805980244167,2.81002096486685,4.20204947375637
"FBgn0027375",8.09765444886792,-0.704900230429202,2.67267928140053e-06,8.38207633040699,7.68084542159657,0.704900230429202
"FBgn0027376",9.22641984195254,8.97888335012957,2.89521901671985e-146,1.47458109011025,10.2144626508675,-8.97888335012957
"FBgn0027378",7.44031409390875,-0.657984223908875,2.57347928751709e-09,7.71383651933979,7.07653155583701,0.657984223908875
"FBgn0027453",7.79487170784614,0.474049363952466,1.50870949805993e-08,7.53254542604344,8.00996518730632,-0.474049363952466
"FBgn0027490",6.64167356818543,-1.59015901234067,7.0915337353891e-11,7.113465865426,5.63463564825619,1.59015901234067
"FBgn0027491",7.80111598013289,0.921773894284716,3.62472627093824e-12,7.26298593826293,8.16422480196302,-0.921773894284716
"FBgn0027492",10.500399658924,-0.467240096244797,1.36752050037973e-06,10.7006926295338,10.2445924189869,0.467240096244797
"FBgn0027493",10.8012642640584,-0.297844434055727,0.000145712315671831,10.9381838573765,10.6384539768245,0.297844434055727
"FBgn0027494",5.8817100206608,0.962066263418243,0.265708593113504,3.77783051545342,6.21945959094346,-0.962066263418243
"FBgn0027495",8.86566027728605,0.345250311177068,0.00618535210114138,8.65735599179504,9.02151502280492,-0.345250311177068
"FBgn0027496",8.65076788310904,0.0182500023736843,0.848825634680657,8.63620715309435,8.65423282090748,-0.0182500023736843
"FBgn0027497",8.43090486547863,-0.2986252283367,0.000596666898601379,8.56147546360903,8.27461138296756,0.2986252283367
"FBgn0027498",8.07205180497283,1.76631480433451,3.40345756489056e-25,6.87465544142803,8.68352204915135,-1.76631480433451
"FBgn0027499",8.61452078154848,-0.740842650580048,3.06198135316136e-05,8.87445123073589,8.1895268772445,0.740842650580048
"FBgn0027500",8.73387198360978,-2.5410881415379,3.13223165909092e-26,9.37421387825382,6.95551420430473,2.5410881415379
"FBgn0027503",8.23467180091108,-0.513517497624619,0.000417641799270384,8.42821343177645,7.95271904184763,0.513517497624619
"FBgn0027504",8.82256109111418,-0.155225954866293,0.345100936328176,8.84970454977122,8.73992452510977,0.155225954866293
"FBgn0027505",10.1662685608995,3.42955423201738,1.13379918656598e-161,7.58895345786768,11.023079663015,-3.42955423201738
"FBgn0027506",9.16958984225871,-0.79252073210376,8.97454578577966e-06,9.46835522515309,8.68889591030563,0.79252073210376
"FBgn0027507",8.29361041502178,-0.961441066662648,8.31191038524643e-11,8.66020502864321,7.72420995757499,0.961441066662648
"FBgn0027508",8.26996028577503,-0.182051369268165,0.284339952521186,8.30360938680283,8.17117385204374,0.182051369268165
"FBgn0027509",8.36807082526601,-0.0778611201350435,0.635734500560442,8.36781404644599,8.32030930083569,0.0778611201350435
"FBgn0027512",11.5637340940474,-0.254095629116071,0.0390141869092115,11.6609034179622,11.4253833590327,0.254095629116071
"FBgn0027513",6.63530977357183,-0.696492793888606,0.0139252137780085,6.80411699172573,6.1977891253667,0.696492793888606
"FBgn0027514",6.6998538719658,-0.46857259591407,0.0054658237093406,6.86539942215,6.44608480860856,0.46857259591407
"FBgn0027515",9.52077719185692,0.261697972797155,0.0043160966813324,9.37245981916814,9.6424599600734,-0.261697972797155
"FBgn0027518",7.03622002404819,-1.19046493979739,7.19859635534937e-11,7.46669200840053,6.30290396531114,1.19046493979739
"FBgn0027521",7.82670466407156,-3.29466301050884,1.19316186730585e-28,8.48651197208512,5.39204715630446,3.29466301050884
"FBgn0027524",7.29634258647478,0.0462138785394231,0.738848104114507,7.25944076859605,7.3067293032354,-0.0462138785394231
"FBgn0027525",10.2219494534508,-0.316409393680677,0.043501897384361,10.3260511669379,10.0483616387012,0.316409393680677
"FBgn0027526",7.91714242806958,-0.19655096857571,0.222617934035528,7.97047159038439,7.80790456176681,0.19655096857571
"FBgn0027527",4.92555600084281,-0.269152702602052,0.842732119088629,3.29958163688585,4.75309763486878,0.269152702602052
"FBgn0027528",8.46175964335795,-0.13048978959291,0.314184393608379,8.52002553548243,8.37204007434908,0.13048978959291
"FBgn0027529",9.99747881195118,0.0739050664523038,0.298320279272665,9.95662125195576,10.030815940265,-0.0739050664523038
"FBgn0027532",8.59317613962454,-0.00879878936666782,0.942875970990699,8.5769615618227,8.58770017277081,0.00879878936666782
"FBgn0027535",7.07646499058548,-0.320779354245375,0.0483850260679531,7.17731364834166,6.90776881992341,0.320779354245375
"FBgn0027537",8.54307650106918,-1.68794044455205,4.28628740568195e-30,9.10848064751972,7.46758434947486,1.68794044455205
"FBgn0027538",7.45102999498563,-0.387410591492209,0.0253624432004981,7.59297606650478,7.22183066245431,0.387410591492209
"FBgn0027539",8.84368022413294,1.27731558406427,1.39776569933911e-22,8.03558212392887,9.34001810977383,-1.27731558406427
"FBgn0027546",5.11590661120694,0.805136393477721,0.000221030916330443,4.59606775436005,5.44476609816066,-0.805136393477721
"FBgn0027547",9.86917101631091,0.104741287007037,0.16289143671892,9.81423710734177,9.91417583365538,-0.104741287007037
"FBgn0027548",8.58557866938657,-1.56611314188114,3.97199183847894e-20,9.10251376931273,7.60087851487628,1.56611314188114
"FBgn0027549",9.78165453689478,1.22788100297847,8.91358252990411e-63,9.03737160997098,10.2634834734452,-1.22788100297847
"FBgn0027550",7.17884966335294,0.600299104455199,2.01644570341473e-06,6.81773920087562,7.44636557402408,-0.600299104455199
"FBgn0027552",10.2211606815827,0.312769718269803,0.0026740269383874,10.0441266546798,10.3606693710708,-0.312769718269803
"FBgn0027553",6.69502400913486,-1.21580113403759,8.24251987245802e-18,7.15664490686202,5.95599323241492,1.21580113403759
"FBgn0027554",10.5261697611743,2.87195593702322,4.06500015511962e-274,8.46885521459515,11.3334275025113,-2.87195593702322
"FBgn0027556",10.8340448191412,0.814389902731635,1.06581141097117e-05,10.2935460036485,11.1767483825502,-0.814389902731635
"FBgn0027558",7.68738060087049,0.237959432248103,0.251279186688437,7.55237643510514,7.7281849070782,-0.237959432248103
"FBgn0027560",12.7554483446583,0.910143044858682,3.2150270902752e-10,12.2098213166245,13.1118373783213,-0.910143044858682
"FBgn0027561",9.71249629012553,0.922651480067329,1.53417368085519e-29,9.16910334572476,10.0986159564362,-0.922651480067329
"FBgn0027562",9.16261172043882,0.66381748420625,0.00265419626031885,8.74246189908911,9.38757950903024,-0.66381748420625
"FBgn0027563",7.03304090576951,0.473376993606094,7.5700828232806e-05,6.76493829817164,7.23929403038943,-0.473376993606094
"FBgn0027564",7.7003533237488,0.406947290809382,7.43301166139516e-05,7.47797992827551,7.87866392148218,-0.406947290809382
"FBgn0027565",8.23549484228792,-0.192656591905634,0.0759671958313808,8.31448486615721,8.12987419365725,0.192656591905634
"FBgn0027567",9.97158547172128,-0.77554056024176,9.5608037775007e-11,10.2806020795851,9.53043349955628,0.77554056024176
"FBgn0027568",9.94549026297972,1.18106050372612,4.88013176764948e-36,9.22652126975481,10.4120589188763,-1.18106050372612
"FBgn0027569",8.45542299404662,0.327242998604025,0.0011912821834105,8.27089380676239,8.60278264032752,-0.327242998604025
"FBgn0027570",8.92896205909322,0.0196042298463543,0.941911087201723,8.78172668402913,8.93575783509302,-0.0196042298463543
"FBgn0027572",9.37341718253987,0.797844255954989,7.54051042120487e-20,8.91353764513483,9.71049068554207,-0.797844255954989
"FBgn0027574",6.98664014461792,-0.37834530019178,0.00762437717117477,7.14981480833141,6.7656545336887,0.37834530019178
"FBgn0027575",7.67048743049465,0.918251286384568,2.44004977757795e-06,7.04963913417462,8.0466595418526,-0.918251286384568
"FBgn0027578",8.36887875686973,0.393770536240606,0.0682966517205676,8.139843675865,8.46648406410786,-0.393770536240606
"FBgn0027579",10.4286448743869,0.870294609316793,4.13825853784395e-11,9.89713616120956,10.7925890033821,-0.870294609316793
"FBgn0027580",11.6207572881671,0.653043962204533,4.20074241465448e-05,11.2369871001602,11.8727912487151,-0.653043962204533
"FBgn0027581",2.76003948105623,-0.144106323232868,0.875634967453629,2.22194301512133,2.26541375069635,0.144106323232868
"FBgn0027582",10.79606933065,1.97434470501703,5.40283971646746e-78,9.47417451000882,11.4639722172433,-1.97434470501703
"FBgn0027583",7.35860364732837,0.117895792102992,0.25496994765192,7.28641004480517,7.41572618819236,-0.117895792102992
"FBgn0027584",4.51253326196494,-0.155494525095035,0.796295207071028,4.12654931049998,4.19733635231645,0.155494525095035
"FBgn0027585",9.8498111150775,0.797674328148234,0.00012029194626239,9.30363669079728,10.1794681126243,-0.797674328148234
"FBgn0027586",9.899218058691,0.677533090067576,0.00526328681827286,9.45081904535714,10.1195562429143,-0.677533090067576
"FBgn0027587",8.02681368003977,-0.528374661573932,3.77328964934939e-07,8.25050955861952,7.73867344789712,0.528374661573932
"FBgn0027588",11.2749538304392,0.071943281382243,0.313659035061075,11.2322946100273,11.3092697790774,-0.071943281382243
"FBgn0027589",5.4358572579141,1.03862204888762,1.66487416256843e-06,4.76893658952252,5.83379124856482,-1.03862204888762
"FBgn0027590",10.8122135615175,0.352299957516939,0.0114246739636704,10.5971022952689,10.9650464276165,-0.352299957516939
"FBgn0027592",8.06996405092381,0.0433369464250978,0.825891022165424,8.00533314773761,8.06858451247176,-0.0433369464250978
"FBgn0027594",9.61852740555672,0.0140166005333822,0.913995722783609,9.60564105283481,9.60672178156651,-0.0140166005333822
"FBgn0027596",10.0826378773252,2.10454220611401,3.39335044560217e-101,8.65968768033146,10.7778377460075,-2.10454220611401
"FBgn0027597",6.88968873934448,-0.302039115487015,0.00603662668825755,7.0205341131111,6.7305196450915,0.302039115487015
"FBgn0027598",9.31589732050044,0.0336366961324241,0.753533623590399,9.2889880026357,9.32625122605895,-0.0336366961324241
"FBgn0027599",8.14166413048457,0.262990743516064,0.00560381527133251,7.99518923267033,8.2626421577976,-0.262990743516064
"FBgn0027600",5.51700788303944,-1.24769888747057,0.000897961572628696,5.77874882228921,4.66920988517058,1.24769888747057
"FBgn0027601",10.184219844881,0.304440522585256,1.54820400611838e-05,10.0194639678259,10.3253522767489,-0.304440522585256
"FBgn0027602",7.50547366622294,-2.81888065795027,3.27608070788421e-100,8.30005804014281,5.50626735312939,2.81888065795027
"FBgn0027603",9.37379161878788,-0.719867900214944,6.38971544057787e-06,9.63325420448029,8.96881962896665,0.719867900214944
"FBgn0027607",9.24067811923989,0.274964648323804,0.00153066266245186,9.08738105020707,9.3680726149994,-0.274964648323804
"FBgn0027608",10.159191983669,1.94225023871394,4.57626093357506e-62,8.85902298542026,10.820504382937,-1.94225023871394
"FBgn0027609",7.23456802121124,-0.11565466298078,0.280865086769602,7.2822780302706,7.17243417102366,0.11565466298078
"FBgn0027610",9.98749186427464,0.363640420600707,0.00200836154073279,9.79071351396654,10.1342367314598,-0.363640420600707
"FBgn0027611",12.1372440855609,-0.228570790067837,0.353489899930949,12.1653610254506,11.9631089027691,0.228570790067837
"FBgn0027615",9.11903709972446,1.21279370806186,5.24262498582164e-33,8.37750562710236,9.59346317292476,-1.21279370806186
"FBgn0027616",8.9654516991699,-0.0899198938560062,0.291164730694669,9.00963509030428,8.91018472015317,0.0899198938560062
"FBgn0027617",6.67695509879594,-1.34653389530892,2.94490257368547e-10,7.12051887607707,5.83609080880176,1.34653389530892
"FBgn0027619",9.76901163169827,-0.23182787565117,0.0172799881671001,9.87078515589388,9.64124473892438,0.23182787565117
"FBgn0027620",9.14418257852587,-1.30330526345127,1.25654218757205e-08,9.52301100073388,8.34863611694648,1.30330526345127
"FBgn0027621",10.2816893577603,0.678382136043948,7.15624397443611e-08,9.87329210606412,10.5760095913325,-0.678382136043948
"FBgn0027654",8.21542949513506,0.992373593930052,2.00422337874641e-09,7.58544695278747,8.61517526018738,-0.992373593930052
"FBgn0027655",8.88952860145264,0.216647661228431,0.0333462860196364,8.76115243067182,8.99075420835959,-0.216647661228431
"FBgn0027657",9.77576994287387,-0.110050183585448,0.520672207938265,9.79836749484796,9.69555244816746,0.110050183585448
"FBgn0027660",9.21685380404027,-0.483590361952665,0.0019732496900005,9.40528178481518,8.93484578625078,0.483590361952665
