"mel.both_baseMean","mel.both_log2FoldChange","mel.both_padj","mel.both_m.WF","mel.both_m.RE","log2FoldChange.maleREWF"
"FBgn0034733",8.19542981879663,0.448461133499417,0.00463158501349116,8.38538972013906,7.91472730003733,-0.448461133499417
"FBgn0034734",7.21709143738094,-0.979594074812791,1.02697096713919e-06,6.6382985752606,7.5446362766666,0.979594074812791
"FBgn0034735",6.98568068521308,0.240440754859657,0.145726146445069,7.08929008754527,6.8107357420542,-0.240440754859657
"FBgn0034736",5.12912792609067,1.52807506918974,2.93006094146486e-06,5.57201863273182,4.08339728776495,-1.52807506918974
"FBgn0034737",4.730427046229,3.86585524748872,0.000250105513099339,5.59839140571219,0.64131033298859,-3.86585524748872
"FBgn0034739",7.03932784784576,3.88939806924764,0.00514037292853477,7.88909426680196,1.31742408232146,-3.88939806924764
"FBgn0034740",6.54645516247946,3.88835959731582,0.00651858572251867,7.40621976912936,1.10511116409592,-3.88835959731582
"FBgn0034741",9.03321595963431,-3.65305543348512,1.08884503091874e-16,6.11734374648733,9.56162445332955,3.65305543348512
"FBgn0034742",8.74688116229166,-0.861914930220012,6.17101091398519e-14,8.24777701918725,9.09041036180517,0.861914930220012
"FBgn0034743",12.1143561870104,-1.28594355416414,2.60629319148546e-49,11.3285775950441,12.6059507543227,1.28594355416414
"FBgn0034744",7.80086172619027,-0.695855350540043,4.64325774784636e-07,7.39807193741497,8.08189809788122,0.695855350540043
"FBgn0034745",8.40524244314038,3.92419181671312,0.0171750065155514,9.30135943044409,1.36987896580013,-3.92419181671312
"FBgn0034748",6.23305249614139,-0.929752517546313,2.89596321138156e-12,5.6770635715069,6.60903438527799,0.929752517546313
"FBgn0034750",6.94613885248264,-0.392466485467828,0.000588722085656733,6.73005430029575,7.11139944281881,0.392466485467828
"FBgn0034753",11.9864739959104,-1.94199923480092,1.25321469103899e-82,10.7083360045019,12.6327511910485,1.94199923480092
"FBgn0034755",4.83955266561761,-0.672441025923847,0.00112837178283157,4.42327556975863,5.10700273253343,0.672441025923847
"FBgn0034756",5.97018403270524,-0.171889267628462,0.263887775502483,5.84874144206312,6.04012753241351,0.171889267628462
"FBgn0034761",7.09008569310061,3.90531797346636,1.54779455576913e-14,7.88327468561872,3.47265026926635,-3.90531797346636
"FBgn0034763",7.20976091925779,-0.0914787889916224,0.549755939258146,7.15350892726841,7.2152690209945,0.0914787889916224
"FBgn0034766",3.99167068204675,6.97078663977942,8.81945505828819e-21,4.9416004591897,0,-6.97078663977942
"FBgn0034768",2.95179626896317,-2.96453123440416,3.33592292876339e-05,1.17807376151364,3.12623922353653,2.96453123440416
"FBgn0034774",5.22066067234101,3.91417960825759,0.000151819670093265,6.10351795492774,0.723730935495156,-3.91417960825759
"FBgn0034776",7.03516453700494,4.04031938750616,0.0125188598816768,7.93807876139323,0.694267161830621,-4.04031938750616
"FBgn0034783",4.56298905563942,7.56832665416524,2.79448481461871e-12,4.76817015277135,0,-7.56832665416524
"FBgn0034784",3.61909132847472,6.56374070322244,5.49053282401233e-07,3.515836954402,0,-6.56374070322244
"FBgn0034786",8.19747726185807,-0.506795263614798,0.00402337618662295,7.88277708757995,8.39971236775392,0.506795263614798
"FBgn0034788",3.84045826933592,6.8004869624591,2.07619688371635e-19,4.7681336141234,0,-6.8004869624591
"FBgn0034789",7.10583646902494,7.46166419315183,7.55434368078969e-57,8.08864859324523,0.575204215276013,-7.46166419315183
"FBgn0034791",8.03695791615685,-0.307651859926435,0.00738625156527245,7.86815057582053,8.16236170917353,0.307651859926435
"FBgn0034792",10.0956028776318,1.43831411202452,1.04145380844359e-36,10.638503727831,9.1783028856739,-1.43831411202452
"FBgn0034793",7.70682166380345,0.244679286498444,0.125318764686539,7.78592967957663,7.56562704604962,-0.244679286498444
"FBgn0034795",6.31010958598991,-0.756849958782624,5.00177905674149e-07,5.86196427490093,6.61519307729678,0.756849958782624
"FBgn0034796",6.53204312634344,0.540585694535696,0.000504435259979112,6.74184986852978,6.23103718130288,-0.540585694535696
"FBgn0034797",9.68736849796215,-0.0392920320412989,0.824527816825567,9.66148732511124,9.64712366794285,0.0392920320412989
"FBgn0034800",8.56253812864931,3.89702454364424,0.000506135384961783,9.46246942941129,2.48189371368767,-3.89702454364424
"FBgn0034802",11.3766310856945,-1.18604831623958,5.72864208397187e-95,10.6628292007387,11.846600367204,1.18604831623958
"FBgn0034803",7.35171464172701,-1.08649873266913,9.54583548025731e-16,6.7026033365639,7.76663680619177,1.08649873266913
"FBgn0034804",4.64369613354202,1.3497302260762,0.000183758551673765,5.08852045200571,3.57699788237117,-1.3497302260762
"FBgn0034807",3.61436085190872,-6.96036047117676,2.44176439033499e-08,0.11803730475558,3.40860353417696,6.96036047117676
"FBgn0034808",9.02029700640682,0.299707143631973,0.0218078762779368,9.13956542871843,8.84930342547414,-0.299707143631973
"FBgn0034814",5.85286236460815,0.0501622264895015,0.823715091797207,5.85180321967082,5.74857863309121,-0.0501622264895015
"FBgn0034816",9.77155682210595,3.95385572132807,0.00278187560324498,10.6691620666477,2.67040094145147,-3.95385572132807
"FBgn0034817",6.65925534960537,-0.581506846779439,4.57768114612728e-07,6.32991124134482,6.9070278730235,0.581506846779439
"FBgn0034820",6.33821788078953,3.96191058001276,0.00892648624555279,7.23767759481928,0.701192421037062,-3.96191058001276
"FBgn0034821",1.14166823762616,2.86317160773663,0.00189336882193655,1.57876426774638,0.117610656726049,-2.86317160773663
"FBgn0034822",5.01115770389192,3.84408432676221,0.000636977609616102,5.86076972450206,0.845369305863512,-3.84408432676221
"FBgn0034824",9.42642200843818,3.9619117931082,0.0166064340314216,10.3312599520971,1.50794602667599,-3.9619117931082
"FBgn0034825",6.91609413719754,3.90091133581079,0.0159539824631378,7.80969508993572,0.920470455845566,-3.90091133581079
"FBgn0034826",8.03228143118105,3.99577478085289,0.0239365805849323,8.92993098349726,0.945794526593878,-3.99577478085289
"FBgn0034827",8.92187699159836,3.96328034607168,0.0143258822158156,9.80993844506154,1.43265677244517,-3.96328034607168
"FBgn0034828",1.05437291125264,2.67083027203842,0.00478998744683302,1.44044821218265,0.117610656726049,-2.67083027203842
"FBgn0034829",5.91028199043457,3.76488985715424,0.00389009632593211,6.77772944329679,1.17974313831578,-3.76488985715424
"FBgn0034833",7.66763005081211,0.133851954246401,0.693216315343598,7.72492505435,7.33716017039275,-0.133851954246401
"FBgn0034834",4.9932842020667,3.6980962037508,0.000348645220137388,5.85540222523907,0.970969039032454,-3.6980962037508
"FBgn0034835",8.54913558196565,3.99355537473417,0.00521712880360783,9.45120739118455,1.63199657420216,-3.99355537473417
"FBgn0034837",6.52883580376348,3.79521389244685,0.0157487353723249,7.41576981966441,0.988454110857482,-3.79521389244685
"FBgn0034838",5.92698282945133,3.86443169554975,0.00809602595903033,6.80846101319809,0.827736003933212,-3.86443169554975
"FBgn0034839",4.68436502829534,3.81579291109626,0.000329856305846618,5.53417011347219,0.751290702517554,-3.81579291109626
"FBgn0034840",11.1620488611939,4.05293901306722,0.00748186812675831,12.0590789515712,2.74252716086718,-4.05293901306722
"FBgn0034841",7.08228765178761,3.97392784708996,0.00684232241702941,7.97822967885936,1.06256166435576,-3.97392784708996
"FBgn0034842",7.88639612284297,4.01676634144196,0.0104749525745091,8.77520501158712,1.24974847527348,-4.01676634144196
"FBgn0034844",9.74986369783954,3.96509622935497,0.00634902859019688,10.6480365390924,2.20041479068179,-3.96509622935497
"FBgn0034846",6.69990175912126,3.91109089619729,0.00526326338508092,7.59356459930118,1.06592996970932,-3.91109089619729
"FBgn0034849",7.66910609911047,-1.49585428555753,3.67568126895046e-28,6.72338810117445,8.2065978463851,1.49585428555753
"FBgn0034850",7.47807563409944,2.29445078880361,6.82041044349663e-17,8.19883089121207,5.74484815943177,-2.29445078880361
"FBgn0034853",5.81903137621848,0.986637188384347,0.001355549523448,6.20667146221185,5.05646175892468,-0.986637188384347
"FBgn0034854",9.23298951338662,-0.340600756223689,0.000106764317458502,9.0458533671331,9.38442316004889,0.340600756223689
"FBgn0034858",7.54896963592741,-0.334441000019042,0.00227875317494292,7.36414743732294,7.68982730847463,0.334441000019042
"FBgn0034859",6.02903148999938,-0.685735667864833,0.00199278204141058,5.62381745106039,6.25355524786123,0.685735667864833
"FBgn0034860",9.3518701773043,-0.214050713446805,0.672292144037668,9.22994506568401,8.81701916201763,0.214050713446805
"FBgn0034861",5.38753987299919,-1.36974579374361,3.08308291521824e-05,4.52226113989466,5.71883650200004,1.36974579374361
"FBgn0034863",7.18823266698601,3.49505328383557,1.2801363803575e-07,8.05557533219445,3.35768908127855,-3.49505328383557
"FBgn0034865",7.62012227700233,-3.2463071117256,1.35862267483982e-66,5.18859423208333,8.44908594212945,3.2463071117256
"FBgn0034866",7.69925152749258,-3.41517205401276,6.18719812917284e-93,5.15748826698124,8.53822752645342,3.41517205401276
"FBgn0034867",8.45362218432479,-3.97299978821491,2.87240479128775e-17,5.13880020524451,9.03990422792472,3.97299978821491
"FBgn0034869",3.20629436334896,3.23249589392347,0.000186288636038487,3.93512550271065,0.448667554716491,-3.23249589392347
"FBgn0034870",6.6104933335717,-3.43191120057957,2.27061214832663e-72,4.0618695240869,7.44697643005651,3.43191120057957
"FBgn0034871",9.43597973226238,11.4325986802135,2.15418901821786e-43,10.1564088603805,0.448254690374472,-11.4325986802135
"FBgn0034876",8.30543814419778,0.234347767245858,0.0327857106142386,8.40069876366555,8.1767035872692,-0.234347767245858
"FBgn0034877",10.5335235471583,1.4556583523256,1.19589432938751e-42,11.072222017289,9.61810928456236,-1.4556583523256
"FBgn0034878",8.0244157708433,0.00535934380532224,0.957098574213172,8.02862611505326,8.00043085448996,-0.00535934380532224
"FBgn0034879",6.84513667802702,-1.20323071063874,9.31783297077742e-21,6.11068582481077,7.30829258416754,1.20323071063874
"FBgn0034880",0.993620288608836,2.65839618439495,0.00247079836947212,1.46679885253047,0.117610656726049,-2.65839618439495
"FBgn0034882",7.42108768241576,3.98741484804532,0.003815074873901,8.30938185146861,1.28953161404324,-3.98741484804532
"FBgn0034883",7.79288477621021,-1.03480864934633,3.73532950824866e-09,7.15120193337397,8.18723617246676,1.03480864934633
"FBgn0034885",9.21974537158129,2.89145837459208,3.04119216623654e-71,10.0047179355316,7.11945476282248,-2.89145837459208
"FBgn0034887",6.29149099349328,0.693328778160914,0.0902351170427741,6.58405200245904,5.49136359150363,-0.693328778160914
"FBgn0034893",6.57832758517473,0.0261002207056403,0.898701563542542,6.57074366150015,6.49505589472682,-0.0261002207056403
"FBgn0034894",6.71174273219976,0.553710637643772,0.00162295990679319,6.94109487510376,6.35866251743451,-0.553710637643772
"FBgn0034897",9.01492662458437,2.75686442673748,5.0331084320083e-42,9.77806837956562,6.99580054138753,-2.75686442673748
"FBgn0034898",6.62204222710492,4.03072545888882,0.00950507127842672,7.52000805124878,0.707861543678058,-4.03072545888882
"FBgn0034901",3.27231276760909,6.17296390598493,1.01655363270572e-13,4.04934458410013,0,-6.17296390598493
"FBgn0034902",8.47220570706169,-0.773460017567751,6.73438514576413e-09,8.02768128638686,8.77609472739167,0.773460017567751
"FBgn0034903",6.38893831173956,0.955378114186918,1.94504910780551e-12,6.77297924591877,5.81622757209507,-0.955378114186918
"FBgn0034904",6.82746695107604,3.99409374378653,0.00600526987486773,7.72188922896238,0.941948291292702,-3.99409374378653
"FBgn0034907",8.46377612137268,3.98599999637782,0.0292618410598381,9.36325660218058,1.01771868120752,-3.98599999637782
"FBgn0034908",5.91161384735839,-0.301575192818019,0.0328683116755689,5.7548977798881,6.02165498023442,0.301575192818019
"FBgn0034909",7.94321277938559,1.33359411825357,3.36303570342628e-27,8.44926824537654,7.10311870594383,-1.33359411825357
"FBgn0034910",2.34592325625475,5.09436477852283,1.23689857751879e-10,3.14439103584961,0,-5.09436477852283
"FBgn0034911",5.15422843349999,8.18639950337925,1.51495369185284e-27,6.10328686705282,0,-8.18639950337925
"FBgn0034913",7.6002145965454,0.669846076235541,0.000148428673841972,7.85650309759293,7.1999754614371,-0.669846076235541
"FBgn0034914",9.72795205508793,-0.149128304687761,0.0586189178928572,9.64440554455802,9.79521598374087,0.149128304687761
"FBgn0034915",7.88236216402606,-0.0326723032176368,0.766079937108763,7.85566065396229,7.88700212319381,0.0326723032176368
"FBgn0034918",5.32257210206364,0.0367219127986199,0.842931508897538,5.32016787406923,5.25778369866222,-0.0367219127986199
"FBgn0034919",7.21343860695641,1.62358333423784,1.08385930669944e-17,7.80156671877095,6.09951880670806,-1.62358333423784
"FBgn0034920",8.45690419847677,1.66012055457558,5.81176604378745e-110,9.05132144943494,7.41160834335637,-1.66012055457558
"FBgn0034921",7.226639618074,-0.838141686380853,2.78376714670283e-16,6.74677029958543,7.56928872168483,0.838141686380853
"FBgn0034923",6.94688952817717,0.0539514088611689,0.73019817674654,6.96257986699033,6.88527606509762,-0.0539514088611689
"FBgn0034924",2.29486180551489,2.41816127836162,0.00250587579508964,2.91873399449713,0.401714144315863,-2.41816127836162
"FBgn0034925",6.34306955968834,0.255481543162915,0.0542341144722618,6.4490044354739,6.19421165193857,-0.255481543162915
"FBgn0034928",2.64123617666305,2.46659042172649,8.31857792478754e-06,3.25285605680471,1.04910472783954,-2.46659042172649
"FBgn0034931",7.37639568098104,-2.83207659115713,3.05107787149248e-58,5.33587168556698,8.15042190444987,2.83207659115713
"FBgn0034933",6.81147400705218,0.484299852573415,0.0854474578056587,6.90427848073487,6.50186590416561,-0.484299852573415
"FBgn0034935",6.33240607740443,7.67161775299115,5.53690444943162e-30,7.27737972912718,0.668340501460647,-7.67161775299115
"FBgn0034936",8.6718327011913,0.848992327219405,9.2520392172016e-24,9.0253715414049,8.18265645704978,-0.848992327219405
"FBgn0034937",7.56470654646384,3.68056053029874,7.85027723286972e-06,8.42575427551986,2.97271653411873,-3.68056053029874
"FBgn0034938",6.56911937910771,0.429316034845399,0.00895024246084201,6.75043514790153,6.29867881471935,-0.429316034845399
"FBgn0034939",6.34509947223236,0.106864339109295,0.612281360671667,6.3853682162424,6.20080918182206,-0.106864339109295
"FBgn0034940",6.22711553781327,1.86090807561079,4.44569904421857e-16,6.82246960237316,4.98249054574225,-1.86090807561079
"FBgn0034943",5.20915275639254,1.81202217615743,5.14287033485206e-16,5.80917039807113,3.98823056860213,-1.81202217615743
"FBgn0034945",5.99998027587581,-0.688375856095307,2.44636369854363e-05,5.6051422741705,6.2712933648815,0.688375856095307
"FBgn0034946",7.87464069393087,-0.711676926394315,4.64317229560957e-11,7.46741894694263,8.1702061438251,0.711676926394315
"FBgn0034948",8.75747158170281,1.09174369868018,6.87912704020156e-53,9.19598880226054,8.11116905213396,-1.09174369868018
"FBgn0034950",5.68460123344429,0.345511615963757,0.0191892773353128,5.83005729991878,5.48286543976932,-0.345511615963757
"FBgn0034951",8.31203873734595,0.860498340307823,3.80516135637055e-20,8.6679291489311,7.81304443053699,-0.860498340307823
"FBgn0034956",1.31078858907719,3.64572235575057,4.63945661804419e-05,1.85713734102565,0,-3.64572235575057
"FBgn0034957",7.96467455636427,3.93194744252617,0.00896802835551522,8.86202389257976,1.31409619466813,-3.93194744252617
"FBgn0034958",8.83770877257933,-0.365612494056491,0.000764795764747721,8.64128536081467,8.98693552959097,0.365612494056491
"FBgn0034959",7.09037148129954,0.759902167809298,5.68052650146993e-13,7.40654441221971,6.65811481641855,-0.759902167809298
"FBgn0034961",6.10747132007643,0.487567767993131,0.000438480840963837,6.32683190708043,5.80436747876736,-0.487567767993131
"FBgn0034962",8.33943648361112,1.55311985710146,1.3097089786119e-13,8.91370002632384,7.26005074921267,-1.55311985710146
"FBgn0034963",6.06862343372251,-0.263269024806301,0.0461008096402872,5.92252707361233,6.17621049182182,0.263269024806301
"FBgn0034964",8.55281601135204,0.728413700108732,4.64010539984045e-09,8.86418441060175,8.11673825018606,-0.728413700108732
"FBgn0034965",2.31056388598229,2.10457259655105,0.00122134217148527,2.72960285052112,1.10748657178755,-2.10457259655105
"FBgn0034966",2.51130770226391,5.28182274722479,4.35524307255344e-11,3.29966628738875,0,-5.28182274722479
"FBgn0034968",12.8614312977395,-1.48959056159873,2.74438517250144e-101,11.9301691157633,13.4137463691948,1.48959056159873
"FBgn0034970",8.134181247031,0.0112435331606239,0.904395291864587,8.129352169563,8.12358098157065,-0.0112435331606239
"FBgn0034971",9.89832462811619,-0.612693447498731,7.71990862886623e-15,9.55589018170023,10.1632125728533,0.612693447498731
"FBgn0034972",5.13716266772936,4.76903406463954,9.5736157205528e-25,5.9978266214075,1.2256070614553,-4.76903406463954
"FBgn0034973",5.42091198229294,5.45006950124482,9.60677622726053e-13,6.37192790718404,0.474313441619317,-5.45006950124482
"FBgn0034974",4.73382482822649,3.4700346478469,5.06179445391173e-13,5.56069326346936,1.62463663341663,-3.4700346478469
"FBgn0034975",8.6876387697804,-0.577030856049896,9.63331194964097e-18,8.36782815749594,8.94121430952015,0.577030856049896
"FBgn0034976",7.16306713548849,0.178250145453096,0.0800466896876424,7.24701480995011,7.05412671288505,-0.178250145453096
"FBgn0034978",6.46734159535368,7.55885601484556,3.59384796659872e-35,7.43930131543981,0.578342815287832,-7.55885601484556
"FBgn0034982",7.83245348958291,0.727203767735535,5.4391391603486e-10,8.1423203236837,7.40220559124531,-0.727203767735535
"FBgn0034985",7.8517436848035,1.49781775806706,4.07147278986095e-28,8.39945475223781,6.88931967648779,-1.49781775806706
"FBgn0034986",7.03895495229549,0.470990323184266,0.000448108520148895,7.2451482162147,6.75515891328597,-0.470990323184266
"FBgn0034988",6.9433553383866,0.30958476898336,0.0306940574875191,7.06206019443361,6.77103850854068,-0.30958476898336
"FBgn0034989",9.22208713404086,0.658033811834649,2.18620693680953e-12,9.51386327486685,8.83521013960639,-0.658033811834649
"FBgn0034990",1.82992835822319,0.903089391021177,0.229955405851278,1.99201649097176,0.897404972654322,-0.903089391021177
"FBgn0034996",1.24113356610244,1.48555756916614,0.0959516970771913,1.44180462312589,0.506176623381984,-1.48555756916614
"FBgn0034997",8.05364506444208,1.51817037146885,3.20419576762326e-21,8.60488067160417,7.05701980874345,-1.51817037146885
"FBgn0034998",6.69818366548292,3.84449886118018,0.00706889388250835,7.58220962380871,1.13627995294459,-3.84449886118018
"FBgn0034999",8.15445713572121,0.296123713342339,0.030146574213897,8.28334959156555,7.9671159242819,-0.296123713342339
"FBgn0035000",2.78839701619216,4.50497271734431,5.3171288437162e-09,3.57993851338237,0.361689074398617,-4.50497271734431
"FBgn0035001",10.3029298091123,0.0599860167379629,0.353645677621003,10.3305514267645,10.2663383747043,-0.0599860167379629
"FBgn0035003",6.36572970687486,3.90791425033202,0.00167330948531498,7.25089551928722,1.20034188574369,-3.90791425033202
"FBgn0035004",4.90247061586751,4.17274681775484,8.17509309653153e-06,5.72798085897615,0.731377587157489,-4.17274681775484
"FBgn0035005",8.23015248649506,3.98071475902962,0.00476992536902127,9.13382543645291,1.48860921983341,-3.98071475902962
"FBgn0035006",4.91860691003034,4.63639175411064,2.67931210138328e-09,5.81812938609155,0.658192438097615,-4.63639175411064
"FBgn0035007",9.17233604255646,3.99331741009461,0.00817993175441119,10.0754019687695,1.7087187839935,-3.99331741009461
"FBgn0035008",8.55093018514209,3.95016436070493,0.0165049929264221,9.4503323835303,1.40299435645561,-3.95016436070493
"FBgn0035009",5.9202519993392,3.8802331193814,0.00763249194902111,6.807884946172,0.78197506685951,-3.8802331193814
"FBgn0035010",4.0188581298474,6.27044490654848,2.89220617622362e-16,4.91246275385297,0.260253685208942,-6.27044490654848
"FBgn0035014",7.10127889224734,3.96057291531567,0.00667288941098985,7.9959982277723,1.09837796588379,-3.96057291531567
"FBgn0035016",7.85930055287847,1.08762731258701,2.18724613484124e-18,8.2920630850269,7.1924612805251,-1.08762731258701
"FBgn0035020",10.97274350042,-2.30255429057896,3.92845868235634e-92,9.39635842685037,11.6861820702092,2.30255429057896
"FBgn0035021",6.67927476313657,0.638153244892087,0.00622606607452146,6.94599297058106,6.21250633434133,-0.638153244892087
"FBgn0035022",4.48529995753417,7.49312135974284,1.80922579562229e-22,5.40319108710501,0,-7.49312135974284
"FBgn0035023",7.37886841349992,1.50040019920962,3.94199371129327e-16,7.92304815042013,6.38829053821836,-1.50040019920962
"FBgn0035024",9.60298393333182,-0.625224506145482,6.0303061729549e-09,9.24463054581261,9.87001744116439,0.625224506145482
"FBgn0035025",6.14311484963693,-0.715850493801071,1.66415686817009e-10,5.73074592300336,6.45116331918881,0.715850493801071
"FBgn0035026",6.46957628106222,0.485982318925006,4.42634127458704e-05,6.6913563840867,6.1839893135804,-0.485982318925006
"FBgn0035027",6.14530234186324,0.112403445169621,0.532038082722645,6.1734907084753,6.05425116373846,-0.112403445169621
"FBgn0035028",7.40973710498585,-0.626786049335551,1.54343596737745e-10,7.05764841429641,7.67777370104488,0.626786049335551
"FBgn0035032",10.8482095593248,1.17520615722649,2.26839221430399e-47,11.3112202757032,10.1390693230294,-1.17520615722649
"FBgn0035033",5.38040625934237,0.90205441188452,1.53139436410973e-07,5.7432423826405,4.79104793343063,-0.90205441188452
"FBgn0035034",7.54236380336096,3.90790812289922,0.00544217671802413,8.44070833945824,1.3815239747861,-3.90790812289922
"FBgn0035035",6.0336981808157,-0.607158660184686,0.000160248408861057,5.6904024907097,6.26049767841935,0.607158660184686
"FBgn0035036",7.28184749982511,2.39116614598734,2.47776605152876e-12,8.01557417766996,5.35946408298184,-2.39116614598734
"FBgn0035039",10.180239787722,-2.69371435056985,1.97985266109093e-16,8.26127507137212,10.7135029504822,2.69371435056985
"FBgn0035040",7.70936929123361,-1.76539240147167,1.27722861554348e-05,6.5300349798519,7.96706089678974,1.76539240147167
"FBgn0035041",5.31931554069774,1.17010333176008,6.99004034361154e-08,5.76706472778939,4.48532877079174,-1.17010333176008
"FBgn0035042",12.253552489417,-3.81348010460128,7.66842746485978e-102,9.28187434370308,13.1359033371443,3.81348010460128
"FBgn0035043",6.75431566412,5.40091780604932,4.92438366898438e-56,7.66906582631292,2.04289962430299,-5.40091780604932
"FBgn0035044",6.73313235272267,-0.449920673793994,0.00322436426462475,6.48250214533147,6.90357703628604,0.449920673793994
"FBgn0035046",9.20018942401556,1.44587074943871,3.05953952640402e-39,9.72901051080918,8.30074540931547,-1.44587074943871
"FBgn0035047",10.561838179355,3.58698681933364,1.30484572880119e-07,11.432986600046,6.47714706018005,-3.58698681933364
"FBgn0035049",8.32801290941793,0.913460296093418,0.00152166480704074,8.69657671391726,7.6133803242446,-0.913460296093418
"FBgn0035050",3.69275276742189,6.29308308152508,1.03680565296172e-16,4.5970805617919,0.17349007096015,-6.29308308152508
"FBgn0035056",1.05756408710837,2.69090937069801,0.00541018549190148,1.42933043788708,0.16190660203656,-2.69090937069801
"FBgn0035057",1.47428419382066,0.448659925983976,0.496390684234947,1.60042027117349,1.03937617701071,-0.448659925983976
"FBgn0035059",7.65806975745267,0.674486120672176,4.05703342768163e-05,7.94320461631178,7.23318606754032,-0.674486120672176
"FBgn0035060",9.39040603121537,1.53100469765075,5.89396098034299e-26,9.95743120697963,8.38531818805751,-1.53100469765075
"FBgn0035063",5.94518573132901,-1.16638406244985,5.48843370209179e-13,5.22445579820646,6.39169981491454,1.16638406244985
"FBgn0035064",6.30713948420971,0.274452618126575,0.0231698440751565,6.4336045163094,6.12948792381546,-0.274452618126575
"FBgn0035065",6.64677179212897,-0.192275670570587,0.0930611006809142,6.54425046823802,6.72260327576047,0.192275670570587
"FBgn0035069",6.13932037442969,3.96260680356862,0.00748234732734994,7.03100295798339,0.729433847219774,-3.96260680356862
"FBgn0035073",6.61912409123786,0.241223387247553,0.353450511658596,6.7207175602465,6.36377907116679,-0.241223387247553
"FBgn0035076",6.96555154160763,2.24519161546599,9.06496088738922e-24,7.63337575016975,5.39120323877981,-2.24519161546599
"FBgn0035078",8.00038546661493,3.93297570664751,0.00159176157075255,8.88828583709534,1.89472265961584,-3.93297570664751
"FBgn0035082",7.08673744347456,-1.07887656709513,2.34665605479748e-21,6.44445058445525,7.51155941388283,1.07887656709513
"FBgn0035083",9.01619314526438,0.325465338763148,0.32737702019283,9.09972867431643,8.64800131398643,-0.325465338763148
"FBgn0035084",3.14358184831374,0.102596241892971,0.843620301940536,3.11262157688841,2.61222278848188,-0.102596241892971
"FBgn0035085",5.63046850753589,-1.2302819211763,9.0669694124166e-07,4.82048490421403,6.06079155817764,1.2302819211763
"FBgn0035086",6.2653833245069,3.81290751212994,0.00185160933555307,7.14079192833905,1.24566294896134,-3.81290751212994
"FBgn0035087",12.0455252848651,0.814124499636829,0.000727918108729993,12.3842097405323,11.4532453966724,-0.814124499636829
"FBgn0035088",8.02424617110296,-0.262063148019425,0.00299219607037395,7.88915345591868,8.13486105606388,0.262063148019425
"FBgn0035089",10.3990669046057,-3.40520122139242,4.05567229023837e-19,7.77694651958774,10.9684266601474,3.40520122139242
"FBgn0035090",8.07691344457993,2.66578286375934,6.46213558170833e-31,8.79104934148111,6.15131828015538,-2.66578286375934
"FBgn0035091",7.53653638043778,1.82136327370448,9.04077604279789e-20,8.14540274243779,6.27854013259217,-1.82136327370448
"FBgn0035092",7.15941216151762,8.26214518522203,6.69165616752043e-41,8.12833933895794,0.484189509923823,-8.26214518522203
"FBgn0035094",8.29039348977267,4.69177184908427,1.10763656941644e-57,9.1583860763357,4.44007460485314,-4.69177184908427
"FBgn0035099",6.17069830812781,-0.0725619374412947,0.672292144037668,6.12707284526014,6.15569001007817,0.0725619374412947
"FBgn0035101",7.56521639889016,2.12392906154182,3.05374382143942e-20,8.19315304828009,6.10578161881716,-2.12392906154182
"FBgn0035102",7.53961568324924,-1.58454958388623,1.46558906862837e-34,6.52743281650251,8.10834260336216,1.58454958388623
"FBgn0035103",7.81387639632076,0.248489094592999,0.0671255540307018,7.92558141445524,7.65160925912304,-0.248489094592999
"FBgn0035104",4.78006861245446,-1.37378467529682,3.23230422104326e-06,3.88105508760593,5.2190980139037,1.37378467529682
"FBgn0035106",8.49914741928614,-0.107781003551786,0.202225361520268,8.44133758839213,8.54174173452898,0.107781003551786
"FBgn0035107",7.65839976193902,-0.186408678988199,0.092144143555005,7.5606717166354,7.72376171766834,0.186408678988199
"FBgn0035109",5.5285595334816,0.211334335356383,0.178564960111119,5.61481471596744,5.39040264797639,-0.211334335356383
"FBgn0035110",7.28553854372792,-0.882476387021995,9.69060915195951e-23,6.77706500799466,7.64757289297303,0.882476387021995
"FBgn0035111",8.7048752355478,0.659112480554967,3.73980771044002e-12,8.98956779121991,8.32702647779404,-0.659112480554967
"FBgn0035112",5.38325292068985,-0.421032703597967,0.124160278149218,5.08513724380847,5.4927094593444,0.421032703597967
"FBgn0035113",5.88904455046947,0.620261667537679,0.00419969405250883,6.11761081722634,5.50029071020397,-0.620261667537679
"FBgn0035120",5.11156203773022,2.68274689078655,3.98658271094544e-10,5.87719647260316,2.81932047784588,-2.68274689078655
"FBgn0035121",10.8940379503016,-1.55669414307454,1.70029289185343e-35,9.90136090481518,11.4501260803465,1.55669414307454
"FBgn0035122",6.65667281763791,-0.0100747717936426,0.936370913491406,6.63997178720075,6.64532743343571,0.0100747717936426
"FBgn0035124",8.50852138286453,3.97213169457763,0.00925760824204154,9.40864370603675,1.50788283951624,-3.97213169457763
"FBgn0035131",4.85833521124866,2.61337755128883,2.98143846890157e-07,5.44777149285181,2.66267549473673,-2.61337755128883
"FBgn0035132",7.87989326762576,-0.10702500359917,0.49259334302371,7.79740014390998,7.91216359911946,0.10702500359917
"FBgn0035134",2.67839652503064,4.37530855544575,1.20568459888259e-08,3.45190696533091,0.333420153825075,-4.37530855544575
"FBgn0035137",8.08773451935335,-0.275135939593082,0.000209919024374748,7.94423499617904,8.20894661310828,0.275135939593082
