"mel.both_baseMean","mel.both_log2FoldChange","mel.both_padj","mel.both_f.RE","mel.both_m.RE","log2FoldChange.FM"
"FBgn0031301",0.0646226826521626,0.310231836573302,0.942785018575259,0.0991571023919139,0.78206903092667,-0.310231836573302
"FBgn0031304",9.20128185028355,0.540811655384676,9.0293042695193e-10,8.89954776851333,9.43736132803895,-0.540811655384676
"FBgn0031305",8.94277055065549,-3.16477565944343,8.09771605907758e-31,9.71500492548616,6.52431730752679,3.16477565944343
"FBgn0031306",4.7765876656005,-1.73289466731585,4.01005874763274e-06,5.23429225538683,3.65760820464777,1.73289466731585
"FBgn0031307",5.0521364408046,-3.77265429329289,3.7921118574545e-27,5.88878047401312,2.31221368136448,3.77265429329289
"FBgn0031309",5.08833172459974,0.637297022182028,0.00472658982295786,4.73035341708574,5.30369002684176,-0.637297022182028
"FBgn0031310",7.55537375089174,0.657803188119532,3.42601589012316e-20,7.18810502989767,7.84349628799591,-0.657803188119532
"FBgn0031312",7.19888741082465,0.0191269332183672,0.930787967597566,7.17674676290002,7.17521365797721,-0.0191269332183672
"FBgn0031313",9.05117580786212,-3.36113422002432,8.54611756735903e-69,9.87167693650057,6.52845086603925,3.36113422002432
"FBgn0031314",6.13016886066492,0.400375826536072,0.0580877696926513,5.88609575842048,6.2792951931824,-0.400375826536072
"FBgn0031315",6.60833550796504,0.622777429750643,0.00309047768591111,6.24205421647322,6.82533315118162,-0.622777429750643
"FBgn0031317",7.08256653463861,0.355824099437763,0.0319213080678298,6.86686447600198,7.23034754408827,-0.355824099437763
"FBgn0031318",8.39511847881948,0.0499828164222281,0.784748594994083,8.34715558865993,8.4072192253285,-0.0499828164222281
"FBgn0031319",9.20153570381031,2.74044170818026,0,7.25473456153374,9.99636847844835,-2.74044170818026
"FBgn0031320",6.90980981608452,0.368339019882576,0.00393547889037011,6.70403021379822,7.06872977422076,-0.368339019882576
"FBgn0031321",5.51210343190071,0.582712497756491,0.00164565555257434,5.18029686796608,5.73992180963256,-0.582712497756491
"FBgn0031322",8.78497002846163,-1.38380049274876,2.5041789958755e-47,9.30862975851756,7.92512125487176,1.38380049274876
"FBgn0031323",0.120049826703094,1.03157091179987,0.805847913787688,0,1.03583167380779,-1.03157091179987
"FBgn0031327",8.29431656289534,-2.23001305381775,1.60355503530467e-28,8.9920344432258,6.72045325909349,2.23001305381775
"FBgn0031331",0,0,NA,0,0.775437172922437,0
"FBgn0031332",0.333786867016751,1.82365308981178,0.661680414045996,0,1.03134364114329,-1.82365308981178
"FBgn0031333",0,0,NA,0,0.862917007946329,0
"FBgn0031335",0.873548115012621,1.62352905191184,0.474719735158378,0.312092657863533,1.76529937202485,-1.62352905191184
"FBgn0031337",0.0495041983425429,0.310231836573301,0.942785018575259,0.0800252349222981,0.804490678440167,-0.310231836573301
"FBgn0031343",0.740798152347971,-1.97581664375911,0.557323349115805,0.623934479761675,1.15396665799524,1.97581664375911
"FBgn0031344",6.03513023814759,0.323717025227919,0.248716448061735,5.82525931834234,6.10975282223545,-0.323717025227919
"FBgn0031345",0,0,NA,0,0.72952738997586,0
"FBgn0031347",1.83627780541993,0.112277926413434,0.946767843200337,1.38329517780421,2.32595435586997,-0.112277926413434
"FBgn0031351",3.58380701857063,-0.130310218641855,0.819504021993911,3.50769787744285,3.3786302910913,0.130310218641855
"FBgn0031356",8.54366253990726,0.561827884009902,1.81899310098216e-17,8.23256213711639,8.79157676883524,-0.561827884009902
"FBgn0031357",5.36564887590457,-0.466424495169341,0.00750778123659256,5.56997520193458,5.08856001979135,0.466424495169341
"FBgn0031359",8.65812828567482,-0.810123447277232,1.40449761511117e-05,8.96003009513344,8.17122519233993,0.810123447277232
"FBgn0031360",9.23266101500718,-0.916965491868983,9.96337533248754e-21,9.60867942133473,8.69404505847175,0.916965491868983
"FBgn0031361",5.40811370706064,0.122028255179937,0.640025638474722,5.32322298346707,5.41888059222477,-0.122028255179937
"FBgn0031365",0.588027661030507,-1.411329487238,0.675783170502042,0.597452680911201,0.960688648210759,1.411329487238
"FBgn0031367",0,0,NA,0,0.881349966835419,0
"FBgn0031372",0.120049826703094,1.03157091179987,0.805847913787688,0,1.07554220941472,-1.03157091179987
"FBgn0031373",1.07852272207174,-3.27511394282136,0.268011039304189,1.00857658681069,0,3.27511394282136
"FBgn0031374",10.8111334307366,-0.524193831579621,2.74441958703032e-05,11.0341596096869,10.5078362870693,0.524193831579621
"FBgn0031377",6.75926870604625,-0.00242910086234322,0.990914962592099,6.72686819094932,6.75736116388738,0.00242910086234322
"FBgn0031378",5.9313730075125,1.14058624003093,4.94136695545003e-06,5.26439666647557,6.27270351875267,-1.14058624003093
"FBgn0031379",8.8137446243217,0.809881907846098,4.07635035809902e-21,8.33921643981894,9.15907293426753,-0.809881907846098
"FBgn0031381",8.24780717585682,1.40803584940119,4.13521843573548e-15,7.36146212305195,8.73481755770077,-1.40803584940119
"FBgn0031384",8.55445450870381,2.93682650835724,5.04980082125993e-10,6.42948611123922,8.83098202895833,-2.93682650835724
"FBgn0031388",0.778567495751071,3.29958290612376,0.380088624347756,0,1.70916775985018,-3.29958290612376
"FBgn0031389",6.86442178892752,-3.26263393949701,1.38117132026969e-53,7.68818340664371,4.44316975204652,3.26263393949701
"FBgn0031390",8.47485051608962,0.0461191716027479,0.679121727748373,8.45124467085114,8.48547406663337,-0.0461191716027479
"FBgn0031391",6.59732049631984,0.230312969988757,0.0946532364923515,6.45876471200932,6.70001061153251,-0.230312969988757
"FBgn0031392",7.80215750219404,0.20577868101563,0.560639263644004,7.68188414088699,7.74109151301548,-0.20577868101563
"FBgn0031393",1.29721333099378,1.13252614495293,0.478569298688631,0.788356218782537,0.947442622237691,-1.13252614495293
"FBgn0031395",6.96020269740504,-0.102363951910479,0.354735774183857,7.01323426872315,6.89464706677515,0.102363951910479
"FBgn0031397",8.36273308449672,0.812873000402594,8.53408078164402e-07,7.8758813270419,8.68056526508223,-0.812873000402594
"FBgn0031398",5.1773818922171,1.37625833421515,8.74189157683908e-06,4.32637157513438,5.5478749859293,-1.37625833421515
"FBgn0031399",7.72468043860842,0.663669399970983,5.41629162747463e-05,7.34801590025798,7.97579221189946,-0.663669399970983
"FBgn0031401",8.79635084811344,-1.30262953591437,2.71583507943723e-13,9.296949545472,7.9354365568101,1.30262953591437
"FBgn0031403",4.38665089599568,1.09779731581115,0.0179838041875737,3.68526454386917,4.47969039876791,-1.09779731581115
"FBgn0031406",13.9596702615836,-12.0447349735769,9.22377615921627e-95,14.610420729896,2.55506865268393,12.0447349735769
"FBgn0031407",0,0,NA,0,0.849987878678492,0
"FBgn0031409",9.15543640368828,12.9335201268332,6.10728459609734e-68,0,10.1331061873995,-12.9335201268332
"FBgn0031410",0.322744417275419,1.72734365061725,0.681240369664397,0,1.37684824603079,-1.72734365061725
"FBgn0031413",4.78915579132084,-0.654908353438108,0.0158141244075444,5.0445528402382,4.34646696515442,0.654908353438108
"FBgn0031414",1.01304255158323,-1.8053749692618,0.363883857281234,1.12729499677096,0.238869137844022,1.8053749692618
"FBgn0031417",8.27351073288684,-3.27129886333667,4.73322603757714e-30,9.04750850342538,5.75992717636441,3.27129886333667
"FBgn0031418",8.70909505863318,0.426291748328448,0.0969845818943544,8.37759684376499,8.88558816401768,-0.426291748328448
"FBgn0031419",3.24039322362483,-0.738445909825392,0.0775315873110498,3.47972404862278,2.59332813260027,0.738445909825392
"FBgn0031420",6.54866565568276,-0.44084117001126,0.0228793862067233,6.7331136307469,6.27000410848963,0.44084117001126
"FBgn0031422",4.65712556779794,0.448568976917406,0.110319478509891,4.38957443768427,4.78415361978455,-0.448568976917406
"FBgn0031423",0.254198941304922,1.39671685857149,0.745758147405867,0,1.1080950664376,-1.39671685857149
"FBgn0031426",2.96885258721138,-0.34103105357222,0.757661220703882,3.02692151078405,1.85348696439967,0.34103105357222
"FBgn0031428",7.1922526156503,-1.11544528041358,1.75850243657873e-08,7.59246696920872,6.50989531878651,1.11544528041358
"FBgn0031431",0.0492275727617916,0.310231836573301,0.942785018575259,0.0796575247279756,0.766197378720088,-0.310231836573301
"FBgn0031432",2.71295954974905,-0.929770052190964,0.37751825749109,2.49812926499364,1.76054428275362,0.929770052190964
"FBgn0031434",3.80554136022283,0.721160075267455,0.249496194024937,3.38792291642799,3.63169072701718,-0.721160075267455
"FBgn0031435",2.75208540016474,-1.34593249695296,0.0592668409021052,3.02845819012513,1.58148749950164,1.34593249695296
"FBgn0031436",8.90905431262823,-0.507899867166694,2.86746637468785e-10,9.13325137836527,8.6280985667593,0.507899867166694
"FBgn0031437",7.92877889720084,0.561633766769223,3.73773584650705e-05,7.61844877695054,8.14926125193738,-0.561633766769223
"FBgn0031440",0,0,NA,0,0.802563710851799,0
"FBgn0031441",0,0,NA,0,0.714386199530538,0
"FBgn0031442",0,0,NA,0,0.763811516680187,0
"FBgn0031443",0,0,NA,0,0.896927946794098,0
"FBgn0031444",0,0,NA,0,0.836059718641571,0
"FBgn0031449",8.91811038736376,0.214230407885018,0.321368279937511,8.77818358903965,8.97618982680819,-0.214230407885018
"FBgn0031450",8.41915869999076,0.208970060189178,0.18390140420634,8.30892169277818,8.480853578148,-0.208970060189178
"FBgn0031451",1.65098624193778,-1.85679343415633,0.0881391967240486,1.86390336305304,1.43464371521751,1.85679343415633
"FBgn0031452",6.38345324880856,0.345801814332231,0.0289557630259673,6.19077886210689,6.51656545738228,-0.345801814332231
"FBgn0031453",10.7172308325069,-0.549008366143721,6.46873768148964e-10,10.9601679004989,10.4058843789727,0.549008366143721
"FBgn0031456",6.45542304273414,-0.0345501084403229,0.856626962258496,6.46324294151865,6.41306597247956,0.0345501084403229
"FBgn0031457",6.6792535315141,0.264706846594345,0.273678382349845,6.52545555240307,6.73309322182844,-0.264706846594345
"FBgn0031458",6.63411553964752,0.271075410574248,0.0274064068456263,6.48025239139429,6.75488161775991,-0.271075410574248
"FBgn0031459",9.65555808894755,-0.106810059838928,0.310554862980973,9.69951745697433,9.59362249483676,0.106810059838928
"FBgn0031460",3.66410075750732,1.70450247692337,0.00144791592196118,2.58819506641387,3.93897586878784,-1.70450247692337
"FBgn0031461",7.74376981453007,-2.74265458608316,7.27752769604624e-21,8.4516188781999,5.70515543912972,2.74265458608316
"FBgn0031462",0.22312954374562,0.670902218706796,0.877878447392845,0.149248917112506,1.13192569587779,-0.670902218706796
"FBgn0031463",0.200241886014027,-0.4133744546011,0.92997300935304,0.267224111306877,0.832812854662255,0.4133744546011
"FBgn0031465",0.0695454776576908,0.310231836573301,0.942785018575259,0.105012713743627,0.683446624441421,-0.310231836573301
"FBgn0031466",3.40943685799019,5.55425078386354,1.11982275010829e-10,0.392547025317624,4.13206416266942,-5.55425078386354
"FBgn0031468",8.56405348701655,7.54028556177083,1.08366901274849e-133,2.04482658477206,9.50867929531001,-7.54028556177083
"FBgn0031469",0,0,NA,0,0.566107326400835,0
"FBgn0031470",3.64164489445663,6.93584673770944,1.066475559768e-08,0.105012713743627,3.65455759483704,-6.93584673770944
"FBgn0031472",8.59537788714831,11.6505752161383,2.2254032553314e-56,0.21849489949803,9.58427393202486,-11.6505752161383
"FBgn0031473",7.08379651293644,1.00769636141373,7.70603542673225e-05,6.42409518737572,7.4390256702382,-1.00769636141373
"FBgn0031474",8.78796122931444,0.16400620768221,0.242819095494573,8.691934577679,8.84823969189241,-0.16400620768221
"FBgn0031476",1.73391716105634,0.534564551985551,0.624865117541758,1.26495040575389,2.46892853990219,-0.534564551985551
"FBgn0031478",9.14067145317907,1.91682443519519,1.93219304615857e-39,7.8843686746035,9.75852387019012,-1.91682443519519
"FBgn0031479",6.10486456293836,0.144116262267278,0.417651782364357,6.01116957226437,6.16239714049693,-0.144116262267278
"FBgn0031483",6.04020432012566,0.676306907094218,0.000258205873382748,5.62489297882258,6.72085717700506,-0.676306907094218
"FBgn0031484",6.49248780121743,-0.004228982224334,0.990576879407809,6.48521549728464,6.42333303553281,0.004228982224334
"FBgn0031485",6.23860809092726,0.890879824018548,1.18350559810949e-09,5.70329320792261,6.59895161400092,-0.890879824018548
"FBgn0031488",4.71117214312236,-1.73315607779892,0.000174310962507148,5.19501591558733,3.37383695849782,1.73315607779892
"FBgn0031489",8.78904455903644,-2.69814786272629,8.78864955147852e-25,9.46741192988278,6.84878069349308,2.69814786272629
"FBgn0031490",6.7530691388579,-2.30133013773903,2.67605776489039e-07,7.29982567234403,4.92246936266031,2.30133013773903
"FBgn0031491",6.60570163662134,-1.00208653736436,1.34489086010837e-05,6.9956559760209,5.92876085385423,1.00208653736436
"FBgn0031492",7.08037836573285,-0.0127760961451622,0.951348950284119,7.07662514884571,7.03742575824948,0.0127760961451622
"FBgn0031493",8.05861621104247,0.280989604586107,0.000325115059527303,7.90856403853666,8.18597473354234,-0.280989604586107
"FBgn0031494",4.92562593952963,0.270601516272146,0.497812732278782,4.71224488314123,4.93025524642115,-0.270601516272146
"FBgn0031495",7.0947018087532,0.240971744029721,0.0318293156951087,6.95629542335562,7.20378203861522,-0.240971744029721
"FBgn0031496",1.49295813924295,0.113762688408149,0.942785018575259,1.22406374526522,1.79684466538816,-0.113762688408149
"FBgn0031497",9.45102753079495,0.392591092781103,9.70611042440737e-06,9.23834332234511,9.62134874621771,-0.392591092781103
"FBgn0031498",6.1337576989756,0.146121193627818,0.643521234992382,6.0516274046815,6.09510300764662,-0.146121193627818
"FBgn0031500",6.71784292149371,0.328618017475173,0.00244409992819373,6.54494773678615,6.85481517087952,-0.328618017475173
"FBgn0031501",0.808308632186705,-0.411657161419606,0.811938843515165,0.738909824652857,1.54928693132296,0.411657161419606
"FBgn0031504",0.360181276963725,1.82365308981178,0.661680414045996,0,1.22852254212676,-1.82365308981178
"FBgn0031505",8.7108064044219,-0.212601720208412,0.000424814232271897,8.80874946822795,8.60002943326482,0.212601720208412
"FBgn0031513",0,0,NA,0,0.804490678440167,0
"FBgn0031514",4.99071014996449,7.63117267719004,5.03807352839871e-20,0.285251019392145,5.82397913380242,-7.63117267719004
"FBgn0031515",7.36194157038555,1.72001992336752,9.89894092654922e-20,6.25603162162839,7.91755270919385,-1.72001992336752
"FBgn0031516",6.52787562580704,-0.759202452632768,2.70125191389268e-06,6.85183680001151,6.04376705054599,0.759202452632768
"FBgn0031518",1.31193362878938,0.441776652567993,0.800504585574052,1.0278607472963,0.826689565904828,-0.441776652567993
"FBgn0031519",1.62008100783532,0.506904998554367,0.858046247000082,1.1094377197973,0.543139252775993,-0.506904998554367
"FBgn0031520",2.61467352520962,-0.124210424584791,0.925550279946693,2.54793311078659,1.58932789222931,0.124210424584791
"FBgn0031526",0.622096238296394,1.82365884422181,0.35950789620066,0.212639288146316,1.72173321705898,-1.82365884422181
"FBgn0031528",6.12276226248854,-3.15508597831534,1.02047324178177e-36,6.92298357726962,3.80637163041669,3.15508597831534
"FBgn0031529",7.15451054400371,0.406425861133666,0.20954737804356,6.82241166921577,7.28235545381162,-0.406425861133666
"FBgn0031530",5.28166833076826,2.26273008426452,3.09942486852924e-13,3.72111777562798,5.90283899800499,-2.26273008426452
"FBgn0031531",0.317153057010801,1.82365308981178,0.661680414045996,0,1.32634235372987,-1.82365308981178
"FBgn0031534",8.84078577261196,1.22167401988874,3.5219226543892e-11,8.08815336516376,9.26966196739625,-1.22167401988874
"FBgn0031535",6.88427285619426,0.588201260411327,0.181064698137608,6.29421790267448,7.07320645550172,-0.588201260411327
"FBgn0031536",8.38295568576679,0.660325507396903,3.13502143216484e-08,8.00415027524144,8.65707494601316,-0.660325507396903
"FBgn0031538",8.74610208677317,-3.27614247523056,2.07711072182303e-25,9.46192362131668,6.2421768462496,3.27614247523056
"FBgn0031540",3.79726659105559,-0.49815555124134,0.13391384571223,3.96806872981035,3.47009494646206,0.49815555124134
"FBgn0031542",6.04206387997181,-1.88918266160943,7.93981741070665e-05,6.27496593623125,4.77947378187287,1.88918266160943
"FBgn0031544",9.24069486866229,0.783690204612413,1.09956637047459e-10,8.78539378579795,9.55956538957541,-0.783690204612413
"FBgn0031545",2.09879234427331,3.46010773906349,0.0115586182633092,0.456855038673295,3.31640231429767,-3.46010773906349
"FBgn0031546",0.276622532771428,-0.341497798867868,0.906285762415943,0.363852575785815,1.16856960161365,0.341497798867868
"FBgn0031548",7.06850209523625,-1.14174770718565,0.00126255261540078,7.37235949531233,6.28313237695769,1.14174770718565
"FBgn0031549",4.72389067247049,1.6439967666667,1.17293269608456e-06,3.68646244389229,5.17043935487905,-1.6439967666667
"FBgn0031554",1.85037051671534,0.0256735769828558,0.980598711675942,1.6765916964941,2.21182236041763,-0.0256735769828558
"FBgn0031558",6.81663737802615,-1.13182814660141,0.09488758819236,7.06393483087195,5.37509949490739,1.13182814660141
"FBgn0031559",7.28969185181307,6.47507132135528,7.25383376893532e-19,1.43183388091438,8.07255386307934,-6.47507132135528
"FBgn0031560",8.7537346148838,-0.0285623962999919,0.953743137212541,8.54359846378621,8.66585757410866,0.0285623962999919
"FBgn0031561",11.0421994579444,-2.04823202594296,1.4643107697992e-07,11.4709194579206,9.55334706935449,2.04823202594296
"FBgn0031562",9.67205556945809,-1.17987270591757,0.000595490587221315,9.93538734409645,8.90174574654399,1.17987270591757
"FBgn0031563",7.31674628274053,-1.88227097537748,1.33616032247694e-13,7.95012210953383,5.95859239930092,1.88227097537748
"FBgn0031564",4.85293881218678,2.37203751687691,2.25868882447933e-11,3.20018171387729,5.45511506858868,-2.37203751687691
"FBgn0031566",7.56983277490463,-0.20186114121829,0.0556315668877703,7.65620336997498,7.460055719376,0.20186114121829
"FBgn0031568",5.76899704123179,-1.22500509660543,2.35656240158546e-11,6.22333933904015,5.01887603365599,1.22500509660543
"FBgn0031571",8.13941965249516,-0.71689894774027,0.002112766822716,8.43762135563552,7.63810771206699,0.71689894774027
"FBgn0031573",5.39191048238953,-0.147295814402265,0.619285878127827,5.44741639406955,5.21262414053402,0.147295814402265
"FBgn0031574",2.22741459635582,1.48219884361897,0.039602313620607,1.40054110974472,3.41169742628351,-1.48219884361897
"FBgn0031575",5.1217348220914,-0.146532521520687,0.632252606157076,5.17638381266455,5.31806189992174,0.146532521520687
"FBgn0031585",1.01393129756449,-0.469395640031396,0.828223811102807,0.933838838587678,1.58860137102876,0.469395640031396
"FBgn0031589",8.3119471628156,-0.573973164234188,2.8015256840044e-06,8.55700603644176,7.97972415890429,0.573973164234188
"FBgn0031590",9.252442945029,0.260928193086097,0.00032449591217209,9.11612953150119,9.3676735375939,-0.260928193086097
"FBgn0031592",0,0,NA,0,0.667784830810581,0
"FBgn0031596",0.344693825571626,1.82365308981178,0.661680414045996,0,1.13146612469803,-1.82365308981178
"FBgn0031597",4.68003022268496,0.151338236069724,0.725611925277902,4.5831169866228,4.59218602418764,-0.151338236069724
"FBgn0031598",7.73853700870311,0.464181506588196,7.63708066077187e-07,7.47585159099588,7.9470103425849,-0.464181506588196
"FBgn0031600",8.09996389684671,1.20468974829013,9.41597188730839e-23,7.37050521334459,8.55678930449638,-1.20468974829013
"FBgn0031601",6.17305614490919,0.545611239149439,0.000147202832139763,5.86126206443559,6.40095560816867,-0.545611239149439
"FBgn0031602",6.73359612419977,-1.45689291342936,2.82871947262992e-12,7.26382583553771,5.75867950514992,1.45689291342936
"FBgn0031603",6.8207168741741,1.83907779649543,1.3660312033322e-15,5.62868360780502,7.37170444237663,-1.83907779649543
"FBgn0031604",7.13562765784,0.280168795700718,0.158126393924246,6.97249691662444,7.22024476910379,-0.280168795700718
"FBgn0031606",6.33516246470736,0.0688682157442235,0.663779099526704,6.28441071428835,6.36332704197008,-0.0688682157442235
"FBgn0031607",6.91725233159067,0.37503932668361,0.00675204569893657,6.70338362715611,7.07467721397286,-0.37503932668361
"FBgn0031608",4.31217819747444,-0.147771914996818,0.809016069660578,4.32761062766189,3.85813860346482,0.147771914996818
"FBgn0031609",6.70915905359167,1.00857226310328,3.15942992777947e-11,6.09381998489289,7.11412881968643,-1.00857226310328
"FBgn0031610",3.83629601295537,-0.0922372408837389,0.897406395445901,3.72302025672576,3.46951857616563,0.0922372408837389
"FBgn0031611",8.22743439499145,2.10401383796903,1.40232181490108e-43,6.81833852154195,8.88700124937471,-2.10401383796903
"FBgn0031613",0.845721455615449,-0.985223144117505,0.742860379487886,0.661587132130241,1.03232621910329,0.985223144117505
"FBgn0031617",13.2631937229074,13.3276779448308,1.06203501919036e-297,1.39887890252974,14.2300052122314,-13.3276779448308
"FBgn0031620",0,0,NA,0,1.12228330806711,0
"FBgn0031621",0,0,NA,0,0.551124753288761,0
"FBgn0031622",0,0,NA,0,0.738037200517083,0
"FBgn0031623",0.929155799297925,3.6122799420911,0.0215632649439368,0,2.09472842121503,-3.6122799420911
"FBgn0031626",0.531929489025909,1.58012382866928,0.710974251636501,0.170946033820981,1.40988264986059,-1.58012382866928
"FBgn0031627",5.19765766617301,-1.53763581195872,0.00107032916202006,5.60756339331795,3.98898082982632,1.53763581195872
"FBgn0031628",4.48730876693207,0.193448310911848,0.677433012698843,4.28323459229148,4.4249626867544,-0.193448310911848
"FBgn0031629",10.9574711926532,-2.74778620244697,1.5834197883196e-13,11.5025804275925,8.90503165789659,2.74778620244697
"FBgn0031630",4.2773586506878,-2.00192628200731,5.2317636155736e-12,4.90799814349235,2.88892347644413,2.00192628200731
"FBgn0031631",4.75859219582485,0.886612420363502,0.117767624811837,4.01894582285122,4.85069369004498,-0.886612420363502
"FBgn0031632",2.96777940398439,0.501471926360785,0.619431669140712,2.41968631894822,2.51754638508814,-0.501471926360785
"FBgn0031633",7.28991180463565,0.229143718512397,0.345408206131071,7.1563027139986,7.32411418670952,-0.229143718512397
"FBgn0031634",2.16857277109423,0.40182439586416,0.647279355247536,1.88437599211377,1.90627907311595,-0.40182439586416
"FBgn0031635",7.73581039224447,0.29999317558083,0.0213110577861865,7.57324066196654,7.85580670913539,-0.29999317558083
"FBgn0031636",6.39924820859027,4.08079272132158,4.18433785937558e-17,3.28190864510025,6.90155504089529,-4.08079272132158
"FBgn0031637",9.57363571267315,-1.39865722625551,2.26415452184472e-24,10.1001065146051,8.67649939623325,1.39865722625551
"FBgn0031638",7.04251089184248,0.60183464730619,0.000153579716256063,6.71696753002702,7.26194282445233,-0.60183464730619
"FBgn0031639",7.01426469063894,0.723880581797312,0.00190445332629926,6.59718532036521,7.23556885792794,-0.723880581797312
"FBgn0031640",7.42320752498727,0.142257205945188,0.327346600507671,7.34682028178429,7.46847271446092,-0.142257205945188
"FBgn0031643",7.51803620118252,-0.731708024752325,5.47657186984399e-07,7.81895956180666,7.08433664381478,0.731708024752325
"FBgn0031644",0.48058885189241,-1.77394813952116,0.464033290856722,0.690986891931691,0.817431985599047,1.77394813952116
"FBgn0031645",9.1308350267518,-1.95569054083016,1.18818888673306e-24,9.77674679264566,7.78220560565959,1.95569054083016
"FBgn0031646",4.10643141338914,0.209932297663178,0.843709845334503,3.56638369978013,3.3330368403736,-0.209932297663178
"FBgn0031649",6.61423321608281,-0.386847384033851,0.610129395798654,5.9581333994151,6.38851763798409,0.386847384033851
"FBgn0031651",7.46162792369997,0.0661823658304726,0.488509224791574,7.42669457600287,7.48752951541771,-0.0661823658304726
"FBgn0031652",6.43656409557178,0.608425979755693,0.000113479349408221,6.09937187082113,6.67248945575536,-0.608425979755693
"FBgn0031653",1.60638327596223,0.486771233172605,0.787265893781606,1.01172173280144,1.27896440189677,-0.486771233172605
"FBgn0031655",5.2691454557003,-0.00646764727297383,0.985242825367059,5.25381917950775,5.22213124753153,0.00646764727297383
"FBgn0031657",5.99654057169807,0.132221359508489,0.583927834387182,5.91770512364003,6.00322743202514,-0.132221359508489
"FBgn0031659",7.27641326747196,-0.261580597485092,0.424408738242917,7.39543477452562,6.98762619349524,0.261580597485092
"FBgn0031660",8.24597784497224,-0.14922819503287,0.132309620521731,8.31262279162759,8.16069296350364,0.14922819503287
"FBgn0031661",8.39138750318065,2.11344279327733,1.9688991346541e-68,6.97375035467731,9.07247748581966,-2.11344279327733
"FBgn0031662",8.38984253358988,0.849180110058275,8.29808589378135e-13,7.89811528554876,8.72971994080207,-0.849180110058275
"FBgn0031663",6.7948306908479,-0.145055691093581,0.458292508966735,6.84671675887178,6.69060122698674,0.145055691093581
"FBgn0031664",6.88096859357207,0.804006383461646,1.2010430157659e-15,6.42495607434111,7.2142467536755,-0.804006383461646
"FBgn0031670",8.70524010241232,0.758653307487562,2.91684563178921e-33,8.27603011317907,9.02869066099556,-0.758653307487562
"FBgn0031673",7.5077526694739,-0.0105839792401755,0.96642032243392,7.50449433706189,7.45211719940796,0.0105839792401755
"FBgn0031675",2.4057196644868,1.75127290544756,0.202116637313146,1.34084022552915,1.65522735310577,-1.75127290544756
"FBgn0031676",8.09323137686151,2.17519224223716,1.27120171924788e-95,6.62394281550022,8.79142464810626,-2.17519224223716
"FBgn0031677",1.17706107378985,-3.45063955117912,0.235572908343961,1.12637521202026,0.621393047718206,3.45063955117912
"FBgn0031678",3.06579951145275,-0.386701091984914,0.737802715262039,2.89040456081524,2.04204304525507,0.386701091984914
"FBgn0031681",8.98631906305409,0.978861676883618,6.95651631551189e-24,8.40427679748108,9.38622570213811,-0.978861676883618
"FBgn0031682",5.73812252389708,-0.711660993913903,0.0031380766099728,5.98329880572039,5.30965494470316,0.711660993913903
"FBgn0031683",7.26941749677132,-0.110952686221171,0.520661438026857,7.31825123355038,7.1808689006401,0.110952686221171
"FBgn0031684",8.42008138827185,-0.0529808377891386,0.663779099526704,8.43824617176663,8.38421594472709,0.0529808377891386
"FBgn0031688",3.92386986524475,-1.68502324323532,9.49367647718771e-05,4.47979216635915,2.65034669664659,1.68502324323532
"FBgn0031689",6.23027538400228,-1.45466552340138,0.0027924207855148,6.71171756939731,4.86399994170492,1.45466552340138
"FBgn0031690",8.19339653724847,9.98853323553051,2.60613869466571e-61,0.580021856828949,9.17607656779339,-9.98853323553051
"FBgn0031692",8.26823043305865,-0.39049331704393,0.0721498063973716,8.41456995892302,8.00845442202489,0.39049331704393
"FBgn0031693",8.701533274745,2.48493854749529,6.59468114809097e-07,6.36334190282142,9.45187124157311,-2.48493854749529
"FBgn0031694",3.86606806438999,1.13307174877032,0.0877583466854147,2.76034509990391,4.16488773723631,-1.13307174877032
"FBgn0031695",6.98063739746595,-3.18971703274059,1.23196514400218e-52,7.78820587740171,4.64306289640091,3.18971703274059
"FBgn0031696",7.19431696585787,-0.411749334476581,0.0510130605435812,7.3697699558107,6.91290261570535,0.411749334476581
"FBgn0031698",8.50831065886817,-0.413866443322908,0.000492864573671269,8.69287352529177,8.2682349826421,0.413866443322908
"FBgn0031700",7.64538062644417,3.45593366189835,1.12039099343168e-65,5.06769495934709,8.46731319744727,-3.45593366189835
"FBgn0031701",6.48972905428349,0.494846813011549,0.434439951643312,6.16059756968716,6.12650125514307,-0.494846813011549
"FBgn0031702",9.24546038383623,3.57990501047711,4.10329010400055e-53,6.46811404616145,10.0895229329096,-3.57990501047711
"FBgn0031703",8.07153624698451,-0.0682228525186507,0.808731561292775,8.04588617148817,7.99660545168742,0.0682228525186507
"FBgn0031707",0,0,NA,0,0.756458484564133,0
"FBgn0031708",7.32187115513153,0.146333138473246,0.287084523141114,7.24088080768967,7.37386187766048,-0.146333138473246
"FBgn0031710",8.04997044875778,0.266762380833042,0.00243406328138899,7.90778996411705,8.16745471533718,-0.266762380833042
"FBgn0031711",7.67484204876573,0.61490512197506,2.13810827521146e-05,7.33213809489088,7.91397813583428,-0.61490512197506
"FBgn0031713",7.98153725798279,0.296136088343195,0.000755816714142394,7.82498808170078,8.10915970455488,-0.296136088343195
"FBgn0031715",0,0,NA,0,0.586477855860205,0
"FBgn0031717",6.82094895687483,-0.0474425437956682,0.882555647502258,6.76208178036636,6.76990300234044,0.0474425437956682
